P21215	P21215
Q5QYR6	A3NU97
Q5QYR6	Q3JT99
Q5QYR6	A3N8J6
Q5QYR6	Q2SV62
Q5QYR6	Q13YR8
Q5QYR6	A6V3E8
Q5QYR6	B1Z1S8
Q5QYR6	A1RL84
Q5QYR6	A3D311
Q5QYR6	A9KWI3
Q5QYR6	Q07ZY9
Q5QYR6	A8H609
Q5QYR6	B8CRF2
Q5QYR6	B1KLT1
Q5QYR6	A6VZ98
Q5QYR6	A1SSJ9
Q5QYR6	B5FCI7
Q5QYR6	B6EHQ2
Q5QYR6	B8E5E3
Q5QYR6	Q3BZG2
Q5QYR6	Q4V0G3
Q5QYR6	Q2P9J6
Q5QYR6	Q0SRA3
Q5QYR6	Q0TNN6
Q5QYR6	A7FPC3
Q5QYR6	C5CWP4
Q5QYR6	Q1C0B2
Q5QYR6	Q663S5
Q5QYR6	B2VET7
Q5QYR6	A5FE91
Q5QYR6	Q11W68
Q5QYR6	A6H0N4
Q5QYR6	B1ZZ93
Q5QYR6	B1J2V6
Q5QYR6	B0KGW2
Q5QYR6	Q21HE4
Q5QYR6	Q3IHQ9
Q5QYR6	B8I4V6
Q5QYR6	Q15YQ7
O53666	O53666
O53666	Q3L887
P9WP77	P9WP77
P9WP77	Q5YQD7
Q5RBE5	Q5RBE5
Q5RBE5	Q13630
F9XMX6	F9XMX6
I1RHF8	I1RHF8
Q2U316	Q2U316
Q2U316	Q4HZB8
Q2U316	P0C1J3
Q2U316	P0CY37
Q0JA29	Q0JA29
B2UQR9	B2UQR9
A8L893	A8L893
A8L893	Q2JCX4
A8L893	Q0RNE2
A8L893	A4FI92
A8L893	A1R228
A9B0X2	A9B0X2
A9B0X2	B8G9X1
P32614	P32614
P32614	P21375
B1XT08	B1XT08
B1XT08	E6UUM7
B1XT08	Q5P6Z5
B1XT08	E8UEF9
B1XT08	D5X4H4
G5EFE7	G5EFE7
P48848	P48848
P48027	P48027
Q5R8U1	Q5R8U1
F2JTX5	F2JTX5
F2JTX5	F6CY50
A5EY47	A5EY47
A5EY47	Q5WWX2
A5EY47	Q5X5I9
Q17X37	Q17X37
Q17X37	B5Z7V2
B2HWX8	B2HWX8
B2HWX8	B0VLH0
B2HWX8	B0VAL5
B4SA62	B4SA62
B4SA62	A4SEQ5
B4SA62	A1BGN4
P70870	P70870
Q3U827	Q3U827
O67082	O67082
D3FH24	D3FH24
H6LC32	H6LC32
Q4USP6	Q4USP6
Q4USP6	Q2P4B9
Q4USP6	Q13XD0
Q4USP6	B1YS60
Q4USP6	B4ECL7
Q4USP6	A2SB87
Q4USP6	A1V554
Q4USP6	A3NWL6
Q4USP6	A3NAT3
Q4USP6	Q2SWY4
Q4USP6	A9BML8
Q4USP6	Q21WX6
Q4USP6	Q5NZG1
Q4USP6	A2SH85
Q4USP6	B9MGN1
Q4USP6	A1W904
Q4USP6	A7IES2
Q46HH3	Q46HH3
Q46HH3	B8HPS9
C6A460	C6A460
C6A460	O59150
C6A460	C5A4D6
Q2N7X0	Q2N7X0
C1B7S5	C1B7S5
C1B7S5	C0ZVP7
Q2LSG2	Q2LSG2
Q02555	Q02555
Q182M7	Q182M7
Q182M7	A6LU82
Q182M7	A5MZX7
Q182M7	A8MGK0
A7X6R7	A7X6R7
A7X6R7	A6U4T5
A7X6R7	Q2FDV3
A7X6R7	A5IVY0
A7X6R7	Q5HCZ6
A7X6R7	P63939
A7X6R7	A8Z3F5
A7X6R7	Q4L966
A7X6R7	Q4A0E7
A7X6R7	Q65NN2
A7X6R7	B7GFV3
A7X6R7	C3PBP4
A7X6R7	A0R909
A7X6R7	B7JM99
A7X6R7	P62028
A7X6R7	B7IUW8
A7X6R7	C1EV77
A7X6R7	B7HSW8
A7X6R7	A9VRG6
A7X6R7	A8F9T1
A7X6R7	P39634
A7X6R7	Q5L3K8
A7X6R7	A4IJP9
Q5I0E6	Q5I0E6
Q5I0E6	Q5RA37
P47358	P47358
P47358	P75522
P31814	P31814
P31814	P11513
P31814	Q03587
O29134	O29134
P0CE08	P0CE08
A5USG2	A5USG2
A5USG2	A9B437
A5USG2	A7NR36
B1YAJ8	B1YAJ8
B1YAJ8	A4WKL0
B1YAJ8	A3MV67
B1YAJ8	A1RRJ5
B5XF11	B5XF11
B5XF11	Q497B8
A6L9D4	A6L9D4
A6L9D4	B2RLM4
A6L9D4	Q11R71
A6L9D4	B5YGT5
Q2KIJ5	Q2KIJ5
A3GGU3	A3GGU3
D4GSD6	D4GSD6
P06242	P06242
P44309	P44309
P44309	P57926
P44309	Q5NQ29
P44309	Q65RN9
P44309	Q5X7B5
P44309	Q2P902
P44309	Q5ZXU5
P44309	Q5WYR3
P44309	Q492N1
P44309	Q57NR0
P44309	Q3IBU5
P44309	Q5PCT4
P44309	Q32GW8
P44309	Q483R5
P44309	P23331
P44309	Q66AM8
P44309	Q5E4F2
P44309	Q28M21
P44309	Q5LUY8
P44309	Q2G5F0
Q2KJ63	Q2KJ63
Q2KJ63	P26262
Q2KJ63	P03952
Q40546	Q40546
P38691	P38691
Q5FUU6	Q5FUU6
Q4AA79	Q4AA79
Q4AA79	Q4A8A6
P0C8P4	P0C8P4
P0C8P4	B1YVH0
P0C8P4	A0KA00
P0C8P4	A9AGH3
P0C8P4	Q62M97
P0C8P4	B1JXI7
P0C8P4	Q3JVD6
P0C8P4	Q2T0N2
P0C8P4	A4JHD7
P0C8P4	A9BVE1
P0C8P4	A1TLB1
P0C8P4	B2U7J9
P0C8P4	A9IU29
P0C8P4	Q126P9
P0C8P4	Q2N5X0
Q0IP28	Q0IP28
Q0IP28	Q2QUN2
P38095	P38095
P16301	P16301
P16301	Q08758
Q5A387	Q5A387
A0A2B4RNI3	A0A2B4RNI3
O34194	O34194
Q2RX18	Q2RX18
Q2RX18	P72253
Q39QJ2	Q39QJ2
Q39QJ2	P62638
P62646	P62646
A2PU44	A2PU44
P40954	P40954
P29032	P29032
O13395	O13395
Q63KH5	Q63KH5
F2RB80	F2RB80
Q66HG3	Q66HG3
A1KW97	A1KW97
A1KW97	Q5F551
A1KW97	P63816
O58358	O58358
O58358	C5A3G3
O58358	Q5JHE8
Q633L3	Q633L3
Q633L3	Q5WEG9
Q633L3	Q5KWC4
Q633L3	Q65G95
Q633L3	O34932
A3NQV8	A3NQV8
A3NQV8	A3MR36
A3NQV8	B2SWX0
A3NQV8	Q39CH4
A3NQV8	B4E9P3
A3NQV8	B1JZB2
A3NQV8	Q1BT63
A3NQV8	A4JI88
A3NQV8	B2JKK7
B1GZU1	B1GZU1
B1LCE8	B1LCE8
P29931	P29931
Q4K8C3	Q4K8C3
Q4K8C3	C3K0Y6
Q4K8C3	Q3KFR3
Q4K8C3	A6V8S8
Q4K8C3	Q02JC2
Q4K8C3	A3M596
Q4K8C3	B2HZL6
Q466A1	Q466A1
Q466A1	D5E7G9
Q466A1	Q12WF3
Q4DLX3	Q4DLX3
Q4DLX3	Q4DBV7
P9WP69	P9WP69
P98054	P98054
Q02226	Q02226
Q5FGH0	Q5FGH0
Q5FGH0	Q3YQX7
Q5FGH0	Q2GFE4
Q5FGH0	Q5HA74
Q5FGH0	C0R4Q8
Q5FGH0	Q5GTI3
Q5FGH0	Q5P9U8
Q5FGH0	B9KGT5
Q4A589	Q4A589
B0S3V6	B0S3V6
A8GVL0	A8GVL0
A8GVL0	C3PP52
A8GVL0	Q1RI66
A8GVL0	A8EY59
A8GVL0	B0BUJ2
A0LLH1	A0LLH1
C0HKG6	C0HKG6
C0HKG6	C0HKG5
Q11TT4	Q11TT4
A3GHW9	A3GHW9
P9WI50	P9WI50
A4WLV9	A4WLV9
Q57650	Q57650
A8G739	A8G739
A8G739	Q0ID28
A8G739	Q3AW70
A8G739	Q3AMQ3
A8G739	A2CC51
A8G739	A2BYR3
A8G739	Q318K7
A8G739	Q2JL74
A8G739	Q2JUJ5
A8G739	Q3MF97
A8G739	A6MW22
A8G739	A2CI44
Q06SF2	Q06SF2
Q1J0P7	Q1J0P7
P92969	P92969
B8H618	B8H618
B8H618	Q0C3U4
B8H618	A7HX41
B8H618	Q5LNK0
B8H618	A9VYZ2
B8H618	B1ZJQ8
B8H618	A6U7A2
B8H618	Q28V32
B8H618	B9JC68
B8H618	Q2IWV0
B8H618	A5EKM2
B8H618	Q07M70
B8H618	Q2YN12
B8H618	Q214K2
B8H618	A5VPI8
B8H618	Q2W519
B8H618	Q16AJ3
B8H618	Q1GDG8
B8H618	B1LTE4
B8H618	A3PGF2
B8H618	Q3J5W7
B8H618	A4WVQ1
B8H618	B9KSA1
B8H618	B3PUN2
B8H618	Q1MJ60
B8H618	A8I0F9
B8H618	B6IN07
B8H618	B6JGF6
B8H618	A7IM18
B8H618	A9IRL2
B8H618	B8EK21
B8H618	B7KVD3
P0DKH6	P0DKH6
P38766	P38766
P44794	P44794
P44794	P32695
P61907	P61907
P61907	Q5YT90
P61907	A0QIM8
P61907	P0A553
P61907	A1KM35
P61907	C1AFF6
P61907	B8ZQW4
P61907	Q49992
P61907	B2HM03
P61907	P61910
P61907	A3PYI9
P61907	A1UF27
P61907	A5U649
P61907	P9WNS4
P61907	P9WNS5
P61907	A0PT52
P61907	A1T7Y0
P61907	Q47NK1
B0TAH2	B0TAH2
O84335	O84335
O84335	Q253R7
Q0TJ48	Q0TJ48
Q0TJ48	Q1RDJ8
Q0TJ48	Q31Z86
Q0TJ48	Q0T616
Q0TJ48	Q66BP4
P32801	P32801
P73715	P73715
P73715	P9WQ10
P73715	P63541
P63536	P63536
P63536	A1KGF0
P63536	C1AL03
P63536	P9WQ12
Q5AIR7	Q5AIR7
Q17Q32	Q17Q32
O59933	O59933
A1VMD5	A1VMD5
A1VMD5	B4EN27
A1VMD5	B1Z1G0
A1VMD5	Q393P2
A1VMD5	A9ANA4
A1VMD5	A3MBD0
A1VMD5	A1UYQ2
A1VMD5	B1K3T1
A1VMD5	Q63JF2
A1VMD5	A4JLT2
Q0AZF3	Q0AZF3
P59814	P59814
B0T320	B0T320
B0T320	B4RD56
Q30RD1	Q30RD1
A6H1B8	A6H1B8
A6H1B8	A5FJ06
B0K1Y9	B0K1Y9
B0K1Y9	B0KA06
B0K1Y9	Q5L0S1
B0K1Y9	C3L763
B0K1Y9	A0RHN7
B0K1Y9	B7JJV1
B0K1Y9	B7IUM3
B0K1Y9	C1EP88
B0K1Y9	B7HDY7
B0K1Y9	B7HLJ7
B0K1Y9	A8FD40
B0K1Y9	O34617
B0K1Y9	B1HQE6
B0K1Y9	A7X1H8
B0K1Y9	A6U137
B0K1Y9	A5ISA3
B0K1Y9	Q2YXJ8
B0K1Y9	Q4L5R9
B0K1Y9	A4IM49
D3ZBM4	D3ZBM4
D3ZBM4	D2H788
Q29606	Q29606
B9LB70	B9LB70
Q28GL3	Q28GL3
Q28GL3	Q5M7Z0
Q1IMM1	Q1IMM1
A2BT77	A2BT77
A2BT77	A2BYM8
Q2S009	Q2S009
P75045	P75045
P75045	P47303
Q2JHS3	Q2JHS3
P81762	P81762
C1AAD9	C1AAD9
A4RMV8	A4RMV8
A4RMV8	Q2HCV7
A4RMV8	Q4IPI1
P17545	P17545
P17545	P17546
O14105	O14105
B0R4Y2	B0R4Y2
B0R4Y2	Q00813
P62014	P62014
P62014	P58232
P62014	B9LPW5
P60314	P60314
P60314	Q06RA0
P60314	A6MM68
P60314	Q2L938
P60314	A4QJW3
P60314	A0A367
P60314	A1XGS0
P60314	P0C498
P60314	P0C499
P60314	Q09WY5
P60314	Q2MIF6
P60314	Q2PMQ3
P60314	Q3V502
P60314	A4QKM4
P60314	Q49CA2
P60314	P92892
P60314	A6MMX6
P60314	A4QJN1
P60314	A8SED5
P60314	P06269
P60314	P92209
P60314	P92220
P60314	A1EA40
P60314	A6MMN9
P60314	Q06GM8
P60314	A4QL51
P60314	A4QLW5
P60314	Q14FC5
P60314	A4GYU3
P60314	P12073
P60314	Q332U5
P60314	Q3C1M3
P60314	Q0G9I7
P60314	A4QK50
P60314	P93956
P60314	P09562
P60314	Q60F88
P60314	P06270
P60314	A2T365
A1KRJ9	A1KRJ9
A1KRJ9	Q5F5V2
A1KRJ9	P66704
A1KRJ9	A9BRX5
A1KRJ9	A4JAR6
A1KRJ9	A1TJU2
A1KRJ9	B9MBW2
A1KRJ9	Q1LI63
A1KRJ9	P0A4E6
A1KRJ9	A4G9R3
A1KRJ9	B2JI39
A1KRJ9	B2T725
A1KRJ9	P0A4E7
A1KRJ9	Q13TJ6
A1KRJ9	A1WK92
A1KRJ9	Q21QP9
A1KRJ9	A1VJ40
A1KRJ9	Q12G77
A1KRJ9	B1YRQ5
A1KRJ9	B4E5E6
A1KRJ9	Q0BJ20
A1KRJ9	B1Y7M9
A1KRJ9	A3MRY0
A1KRJ9	A2S7K2
A1KRJ9	Q62GN1
A1KRJ9	A3P087
A1KRJ9	Q63Q37
A1KRJ9	Q2SU53
A1KRJ9	P59455
A1KRJ9	A1JS01
A1KRJ9	Q31VY1
A1KRJ9	Q664U6
A1KRJ9	Q32B56
A1KRJ9	Q0T007
A1KRJ9	P0A7Z9
A1KRJ9	Q2NQP7
A1KRJ9	A3N382
A1KRJ9	Q0I137
A1KRJ9	A0KF45
A1KRJ9	A6TEU8
A1KRJ9	A8A5A0
A1KRJ9	A1AGI6
A1KRJ9	P0A7Z5
A1KRJ9	P0A7Z4
A1KRJ9	Q1R637
A1KRJ9	Q057C9
A1KRJ9	A8AQJ0
A1KRJ9	Q5PK10
A1KRJ9	P0A7Z8
A1KRJ9	A7FNL0
A1KRJ9	Q1R0F0
A1KRJ9	Q5E889
A1KRJ9	Q3IJI6
A1KRJ9	Q4FUD1
A1KRJ9	Q1QDG1
A1KRJ9	B0VQU3
A1KRJ9	B0V6U7
A1KRJ9	A9KD06
A1KRJ9	Q2S937
A1KRJ9	A5UDS2
A1KRJ9	Q488Y8
A1KRJ9	A5UHV5
A1KRJ9	B3PK62
A1KRJ9	B2FQK8
A1KRJ9	Q4URG3
A1KRJ9	B0RU58
A1KRJ9	Q21M33
A1KRJ9	P0A0Y1
A1KRJ9	Q3BWV9
A1KRJ9	Q15X48
A1KRJ9	Q2P009
A1KRJ9	Q3J8T8
A1KRJ9	Q02T55
A1KRJ9	B2SQT4
A1KRJ9	O52760
A1KRJ9	Q5GWV9
A1KRJ9	Q089M9
A1KRJ9	B2I8J3
A1KRJ9	A6UZL3
A1KRJ9	A3Q9A7
A1KRJ9	B0U5M3
A1KRJ9	Q0HNR2
A1KRJ9	A4VHQ5
A1KRJ9	Q4ZMR8
A1KRJ9	A1RED9
A1KRJ9	Q47J77
A1KRJ9	C3LRN3
A1KRJ9	A7N0H8
A1KRJ9	A5F572
A1KRJ9	Q0ABF0
A1KRJ9	C1DAU3
E7FHN9	E7FHN9
Q42553	Q42553
Q42553	Q39664
Q42553	Q38929
J7FIX8	J7FIX8
J7FIX8	Q56RZ7
J7FIX8	E9F5E9
J7FIX8	A0A2I6PJ05
J7FIX8	F9WWF1
J7FIX8	I1RL14
J7FIX8	P9WEX9
J7FIX8	P9WEW8
J7FIX8	A0A0E3D8P4
J7FIX8	A0A0E3D8M9
M0ZYF3	M0ZYF3
A6WFC5	A6WFC5
A6WFC5	A1T235
A6WFC5	C0ZWI9
A6WFC5	Q0SH07
A6WFC5	A4FK61
K7WDL7	K7WDL7
K7WDL7	A0A221J5X6
K7WDL7	A0A221J5X1
K7WDL7	A0A221J5X3
K7WDL7	A0A1C9CX66
C4XSW4	C4XSW4
Q47LV0	Q47LV0
A7WYP4	A7WYP4
A7WYP4	A6TYW9
A7WYP4	Q2G0S8
A7WYP4	A5IQ47
A7WYP4	A6QEE8
A7WYP4	P65181
A7WYP4	Q4L3F2
C8V9B7	C8V9B7
C8V9B7	Q2GW61
C8V9B7	F6HS55
C8V9B7	B6TNW8
C8V9B7	Q5KPF3
C8V9B7	A8NZ80
C8V9B7	Q4PD06
P9WMR7	P9WMR7
P9WMR7	P64308
P9WMR7	P52063
P9WMR7	B1VGW8
P9WMR7	Q4JX01
P9WMR7	B5YHP2
O12990	O12990
C3NGL3	C3NGL3
C3NGL3	C3MQV5
C3NGL3	C3N6L0
C3NGL3	C3MWU3
C3NGL3	C4KI81
C3NGL3	C3N6Z8
B0R683	B0R683
B1VAC7	B1VAC7
B1VAC7	Q2NIX5
Q5ZLL1	Q5ZLL1
Q5ZLL1	P35508
Q5ZLL1	P48730
Q5ZLL1	Q5RC72
Q5ZLL1	Q06486
Q5ZLL1	Q5BP74
Q5ZLL1	P49674
Q5ZLL1	Q39050
Q5ZLL1	P40235
Q5ZLL1	Q556Y4
B5RQV4	B5RQV4
B5RQV4	Q662N3
B5RQV4	O51154
Q1IW70	Q1IW70
Q1MPW3	Q1MPW3
Q3IMV8	Q3IMV8
Q3IMV8	Q18GM4
Q5HVD1	Q5HVD1
Q5HVD1	A1VZ00
Q5FM35	Q5FM35
Q5FM35	Q1WSS4
Q5FM35	Q045X9
Q5FM35	Q38YY5
Q5FM35	Q03E40
Q5FM35	A8F960
Q5FM35	B1YGS7
Q5FM35	B5XJN3
Q5FM35	Q1J8L3
Q5FM35	B2IMY9
Q5FM35	A3CQQ6
Q5FM35	A4VY04
Q5FM35	Q5LXZ7
Q5FM35	B4U0R8
Q5FM35	Q02W76
Q5FM35	P67023
Q5FM35	Q04IA3
Q5FM35	Q5XDZ4
Q5FM35	P67024
Q5FM35	Q1JIQ6
Q5FM35	B1MWU1
Q5FM35	A0AF36
Q5FM35	A0R8F9
Q5FM35	A9VNA0
Q5FM35	Q2G241
Q5FM35	A5IQ81
Q5FM35	Q5HIE7
Q5FM35	Q49V37
Q5FM35	Q2FJB2
Q5FM35	B2G868
Q5FM35	Q5L431
Q5FM35	B1HNM5
Q5FM35	P22249
Q5FM35	Q5WLT5
Q5FM35	B0TBU3
Q5FM35	A4XHE0
Q5FM35	A5D5L8
B5ZBV3	B5ZBV3
P59505	P59505
O16129	O16129
A4ITQ8	A4ITQ8
A4ITQ8	B8I2Z6
A4ITQ8	A6TSJ4
A4ITQ8	A8MG73
A4ITQ8	Q632E8
A4ITQ8	Q5KUC1
A4ITQ8	A7X2W2
A4ITQ8	A6U237
A4ITQ8	Q2FY08
A4ITQ8	Q5HFJ5
A4ITQ8	P99129
A4ITQ8	A8Z4A4
A4ITQ8	P67035
A4ITQ8	B9DNL1
A4ITQ8	Q49Y08
A4ITQ8	B5ZC00
A4ITQ8	B9DY74
A4ITQ8	A9KJ36
A4ITQ8	Q04QV5
A4ITQ8	B9E6V6
A4ITQ8	P9WFV7
A9B9Z7	A9B9Z7
A9B9Z7	Q46LS5
A9B9Z7	B0CDA0
A9B9Z7	B1WVZ0
A9B9Z7	B7KFP0
A9B9Z7	A3PBZ7
A9B9Z7	A2BVT6
O43001	O43001
P56127	P56127
B2SUK8	B2SUK8
P37696	P37696
C6TA59	C6TA59
C6TA59	C6SZ50
C6TA59	A0A498JQK2
Q12341	Q12341
Q1LW01	Q1LW01
Q1LW01	P31580
Q1LW01	P31579
Q1INI5	Q1INI5
P47846	P47846
Q18F28	Q18F28
Q1QQP5	Q1QQP5
Q1QQP5	Q57B08
Q1QQP5	A6WXJ2
Q1QQP5	A9M8M2
Q1QQP5	C0RFD1
Q1QQP5	B0CID9
Q1QQP5	B2S842
Q1QQP5	Q2YLM5
Q1QQP5	Q43082
P57779	P57779
M2XHU6	M2XHU6
Q64RE6	Q64RE6
Q64RE6	A6LAM0
Q64RE6	A6L2V6
C5D7P3	C5D7P3
C5D7P3	B1HVP7
C5D7P3	Q5KVC5
C5D7P3	A8FHR4
C5D7P3	O34520
P16249	P16249
P16249	P9WMM1
P16249	P9WMM0
P16249	A9WQ58
B9MJR6	B9MJR6
B9MJR6	B9M0L7
B9MJR6	C6E7F7
B9MJR6	B5EDR7
B9MJR6	Q2FN13
B9MJR6	A7I774
B9MJR6	Q12WC5
B9MJR6	A5UMI3
B9MJR6	A6LT19
B9MJR6	C1FN38
B9MJR6	B3E4Y5
B9MJR6	A7GDQ3
B9MJR6	Q039B2
B9MJR6	Q3A134
B9MJR6	Q3AD51
O94126	O94126
O94126	Q02986
O94126	O94153
O94126	P34041
O94126	P0CO23
O94126	P0CO22
O94126	O42621
O94126	Q12578
A8HZS2	A8HZS2
A8HZS2	A5VSV7
A8HZS2	Q2YR81
A8HZS2	Q11DR9
A8HZS2	A7ICA9
A8HZS2	B3Q8Z5
A8HZS2	B8IRU5
A8HZS2	B0UN04
A8HZS2	Q0AM22
A8HZS2	P61002
A8HZS2	B2IDA4
A8HZS2	Q131B9
P73058	P73058
A8NSD1	A8NSD1
A8NSD1	P40998
A8NSD1	Q3V7I4
A8NSD1	Q38709
A8NSD1	Q41738
A8NSD1	A9SME1
A8NSD1	A9RHW6
A8NSD1	A8J9T5
A8NSD1	J9N5G7
A8NSD1	C7Z8P6
A8NSD1	C4YNP4
A1W068	A1W068
A1W068	A8FMD4
P61411	P61411
B8ZU95	B8ZU95
B8ZU95	A0LTK3
B8ZU95	A0QLT6
B8ZU95	P66917
B8ZU95	A1KFN6
B8ZU95	P61412
B8ZU95	A0JYP1
Q5WH87	Q5WH87
P47612	P47612
Q5HNJ0	Q5HNJ0
Q5HNJ0	Q49YE8
Q5HNJ0	A6QHP9
Q5HNJ0	A5ITN8
Q5HNJ0	Q5HF59
O58877	O58877
O58877	A4FX33
O58877	A9AAH0
O58877	A6UPE5
Q1GCR8	Q1GCR8
Q1GCR8	Q3IY12
P20077	P20077
P20077	P20178
P20077	P51069
Q1LTJ8	Q1LTJ8
C4K4P3	C4K4P3
A8GUQ0	A8GUQ0
A8GUQ0	Q1RGS0
A8GUQ0	C4K233
A8GUQ0	A8GTZ8
Q65ZY6	Q65ZY6
Q32RX0	Q32RX0
P34314	P34314
P43298	P43298
Q491Y3	Q491Y3
Q491Y3	Q4QMN8
Q491Y3	A5UE39
Q491Y3	A7FCW8
Q491Y3	A3N3L9
Q491Y3	A5UHG7
Q491Y3	Q1C2A4
Q491Y3	B3H2Z6
Q491Y3	B5F0R2
Q491Y3	B2JZB1
Q491Y3	B0BTK6
Q491Y3	Q57HD6
Q491Y3	Q1CD40
Q491Y3	P0A860
Q491Y3	B4TCL7
Q491Y3	B1JQ90
Q491Y3	B5YZ57
Q491Y3	Q5PJE0
Q491Y3	B7NU88
Q491Y3	A9MZG8
Q491Y3	B7M6X0
Q491Y3	B5BJJ8
Q491Y3	B1XB85
Q491Y3	B4TPU2
Q491Y3	Q0TAE5
Q491Y3	P0A858
Q491Y3	Q0I591
Q491Y3	A8GLA8
Q491Y3	B7NFL6
Q491Y3	B0URI5
Q491Y3	B1LNM2
Q491Y3	B4F161
Q491Y3	Q0SZA9
Q491Y3	P0A861
Q491Y3	Q2NQX4
B0K6X4	B0K6X4
B0K6X4	B0K880
B0K6X4	Q49W01
B0K6X4	A6TZQ3
B0K6X4	A5IQX8
B0K6X4	Q2YSF0
B0K6X4	Q5HHP3
B0K6X4	A6QF83
B0K6X4	P99133
B0K6X4	Q4L4K5
B0K6X4	Q3ZXC5
B0K6X4	A5FRB6
B0K6X4	A7NI03
B0K6X4	P96744
B0K6X4	A6TU32
B0K6X4	A8MFY0
B0K6X4	Q3B2V8
B0K6X4	Q3ATA5
B0K6X4	B4S9B0
B0K6X4	A6LR06
B0K6X4	A3DBQ1
B0K6X4	O52633
B0K6X4	B2UY22
B0K6X4	B2TPX3
B0K6X4	B1KTJ6
B0K6X4	A5N2N7
B0K6X4	Q0TQY8
B0K6X4	Q0STD6
B0K6X4	B3QV54
B0K6X4	Q2RLU0
B0K6X4	Q5KVE5
B0K6X4	B5YE97
B0K6X4	B7IP22
B0K6X4	B7HED4
B0K6X4	P35144
B0K6X4	A7GUR9
B0K6X4	Q631M0
B0K6X4	Q65EN0
B0K6X4	A9VQ50
B0K6X4	Q5WDK7
B0K6X4	Q01SE4
B0K6X4	A4ISP6
B0K6X4	Q03AK5
B0K6X4	B1GZW3
B0K6X4	Q39U97
B0K6X4	A1APN8
B0K6X4	B3E9Q8
B0K6X4	Q1D8I9
B0K6X4	B2A6Z3
B0K6X4	B5RKV4
B0K6X4	Q0SPB0
B0K6X4	Q59182
B0K6X4	B5RQN4
Q55CT0	Q55CT0
A0A858E4Y8	A0A858E4Y8
A0A858E4Y8	A0A858E7G0
Q61382	Q61382
Q53238	Q53238
Q53238	Q44316
Q53238	P9WQ22
A7TSF4	A7TSF4
Q02648	Q02648
A5K6L0	A5K6L0
Q12R91	Q12R91
B8M9K4	B8M9K4
A1BHS2	A1BHS2
A1BHS2	Q3AR00
A1BHS2	Q3B5F2
A1BHS2	B3QPB1
B0R6U7	B0R6U7
O08593	O08593
A2YM35	A2YM35
A3MSM9	A3MSM9
B1L921	B1L921
B1L921	A5IJU9
B1L921	B8E120
B1L921	A6LP41
B1L921	A7HNV0
B1L921	Q5SKD6
P83918	P83918
Q5BD15	Q5BD15
P43751	P43751
P56154	P56154
Q00618	Q00618
B2NHN2	B2NHN2
Q21Y06	Q21Y06
Q21Y06	Q12BC9
P86807	P86807
O66932	O66932
Q11PN9	Q11PN9
O42658	O42658
A0A509AKI1	A0A509AKI1
A0A509AMC3	A0A509AMC3
P9WI73	P9WI73
P9WI73	P57993
P9WI73	A0QQK3
P9WI73	P9WI72
P0CU02	P0CU02
P0CU02	O13857
P0CU02	P0CU03
Q38882	Q38882
Q38882	O82549
Q38882	P55939
Q38882	Q43007
Q38882	Q43270
Q38882	O04883
Q38882	P93844
A7SNN5	A7SNN5
D3ZRC4	D3ZRC4
Q5QZ38	Q5QZ38
Q1IPR1	Q1IPR1
Q45374	Q45374
Q4A8L2	Q4A8L2
A8EWD5	A8EWD5
A8EWD5	Q30SS8
A8EWD5	B9L6E6
A8EWD5	O25690
A8EWD5	A7ZC67
A8EWD5	A8FJT9
A8EWD5	A7H1L3
A8EWD5	A1VXL7
A8EWD5	Q5HX32
A8EWD5	B9KEU8
A8EWD5	A6Q225
A1BJF6	A1BJF6
Q5SIH5	Q5SIH5
O31671	O31671
O74526	O74526
B8D049	B8D049
Q071E0	Q071E0
B8HXT9	B8HXT9
B8HXT9	Q3MBQ2
B8HXT9	B2IZE7
B8HXT9	B0C3N6
B8HXT9	Q115I0
A4YIC4	A4YIC4
Q67JB0	Q67JB0
Q67JB0	A5D690
Q67JB0	Q5SHX3
Q67JB0	Q2JR37
Q67JB0	Q2JN62
Q67JB0	A4J0K6
P11917	P11917
Q02079	Q02079
Q02PA2	Q02PA2
Q4P0S6	Q4P0S6
B2AHM5	B2AHM5
B2AHM5	A0JX36
B2AHM5	B7GT76
B2AHM5	A1R6V4
B2AHM5	Q1MDH6
B2AHM5	P42455
B2AHM5	Q47RM9
B2AHM5	Q13WM0
B2AHM5	Q4K6V7
B2AHM5	C3K1K7
B2AHM5	A5VZB6
B2AHM5	A6V0X2
B2AHM5	B0KRD9
B2AHM5	Q4ZX14
B2AHM5	B2UJY9
B2AHM5	A4VNV6
B2AHM5	A7HP03
B2AHM5	D8J0Q1
B2AHM5	A0LBW3
B2AHM5	A6VSA9
B2AHM5	O31046
Q12166	Q12166
B1L838	B1L838
B1L838	O86948
B1L838	A5IN94
B1L838	A8F429
Q65CX4	Q65CX4
Q5B0F4	Q5B0F4
P13000	P13000
P13000	O06899
P13000	B5EUP7
P13000	Q5DZI1
P13000	P36572
P13000	Q1LTL5
P13000	P69954
P13000	P0A6F0
D3E0R7	D3E0R7
P30043	P30043
P30043	P52556
Q64277	Q64277
Q64277	Q63072
Q45829	Q45829
Q45829	A7GSI3
Q45829	B9IXF8
Q45829	Q05619
Q45829	P0C2D8
Q45829	Q0SQK0
Q45829	B1YLR4
Q45829	C1L2S6
Q45829	B8DFV8
Q45829	A0AIH1
Q45829	C3P7U3
Q45829	B7IXF5
Q45829	C1ERN7
