Q0QFQ1	Q0QFQ1
B7IIR4	A1SST6
B7IIR4	A1JRL1
B7IIR4	A8AFH5
B7IIR4	C6DFE7
B7IIR4	A7ZMZ0
B7IIR4	Q3IIN7
B7IIR4	B7MBS5
B7IIR4	B5F3I9
B7IIR4	B7NS52
B7IIR4	A9MND2
B7IIR4	B7MVZ7
B7IIR4	B5R1V2
B7IIR4	B7M2F7
B7IIR4	B4SVF1
B7IIR4	A8A166
B7IIR4	A9MUB9
B7IIR4	A1AC27
B7IIR4	B4TYS4
B7IIR4	B7NBL7
B7IIR4	Q1RAR8
B7IIR4	C3LLL2
B7IIR4	Q0T3U0
B7IIR4	Q5E6A2
B7IIR4	A7FID0
B7IIR4	B5FCP9
B7IIR4	B2K319
B7IIR4	A9QYX8
B7IIR4	A4TJK5
B7IIR4	B1JLL5
B7IIR4	P57401
B7IIR4	Q3JEB6
B7IIR4	C4ZI12
B7IIR4	B3WEM2
B7IIR4	A0AIW8
B7IIR4	B1IMD7
B7IIR4	A7FY03
B7IIR4	O84546
B7IIR4	Q3KLF5
B7IIR4	Q5L734
B7IIR4	Q0TP28
B7IIR4	B2V351
B7IIR4	Q0SRP8
B7IIR4	Q03F52
B7IIR4	B0K978
B7IIR4	A5FRE3
B7IIR4	Q03WL7
B7IIR4	Q1WTU9
B7IIR4	Q38XB6
B7IIR4	P81432
B7IIR4	B8D9A6
B7IIR4	B2GBY7
B7IIR4	A5VJG4
B7IIR4	C5C5S1
B7IIR4	B1VDL1
B7IIR4	Q4JVF2
B7IIR4	C4LIW2
B7IIR4	A0JXA1
B7IIR4	A4TBU4
B7IIR4	A1UFE5
B7IIR4	P9WFW2
B7IIR4	P9WFW3
B7IIR4	C0ZZA3
B7IIR4	C1B4G8
B7IIR4	A5G3L5
B7IIR4	Q3A5R7
B7IIR4	B2A2G0
B7IIR4	C1FAE8
B7IIR4	B6YS49
B7IIR4	B7GPT0
B7IIR4	A5G126
B7IIR4	Q2RSM3
B7IIR4	B9KME7
B7IIR4	Q28MH9
B7IIR4	A4WPF7
B7IIR4	A9B392
B7IIR4	B0SSV7
B7IIR4	C0R2C9
B7IIR4	Q1IZB4
B7IIR4	C1CV34
B7IIR4	Q5SKD2
B7IIR4	B8E1C0
B7IIR4	B5YDT0
B7IIR4	P59422
Q119Z5	Q119Z5
O28324	O28324
O28324	Q46CQ6
O28324	Q2FLL0
O28324	A3CT76
O28324	P15625
O28324	A5K9S0
O28324	Q0W0X9
O28324	P57693
O28324	B6YTJ4
O28324	Q57911
O28324	A6VH81
O28324	A4FW27
O28324	A6UQD9
O28324	C4V6K5
O28324	Q54KS8
O28324	Q505J8
P21327	P21327
A0A0H2USG1	A0A0H2USG1
A0A0H2USG1	A0A0H2USC0
A0A0H2USG1	P18009
A0A0H2USG1	B2TT54
P53398	P53398
A0A0R4IXF6	A0A0R4IXF6
A0A0R4IXF6	Q1LUC3
Q566U4	Q566U4
Q566U4	B5XB27
A7BHQ9	A7BHQ9
A7BHQ9	P00440
A7BHQ9	C7FF04
C9J2P7	C9J2P7
C9J2P7	A8MUK1
C9J2P7	C9JJH3
C9J2P7	C9JVI0
C9J2P7	C9JLJ4
C9J2P7	D6RCP7
C9J2P7	D6RA61
C9J2P7	Q0WX57
P61082	P61082
P61082	A3KN22
P61082	P52491
Q5VVX9	Q5VVX9
P70758	P70758
P70758	P26290
P70758	A9BE84
P70758	A2BVC4
P70758	A2BPU5
P70758	A5GRU8
P70758	Q0I872
P70758	Q3ALY0
P70758	P49728
P70758	B8HNR1
P70758	B0JXB7
P70758	P26292
P54166	P54166
P54166	C3LHC1
P54166	A0R9F0
P54166	B7JNE4
P54166	B7H9Q4
P54166	B7HU46
P54166	A9VSQ8
P54166	A6U0C2
P54166	Q2FI60
P54166	A5IRJ3
P54166	Q5HH69
P54166	A6QFM7
P54166	Q5HQE7
P49150	P49150
P49150	P98119
P49150	P80009
P49150	P00749
P49150	P04185
P49150	P29598
P49150	P06869
P0C6Q2	P0C6Q2
Q2QXC6	Q2QXC6
Q2QXC6	Q2V338
I0JWN7	I0JWN7
Q5D892	Q5D892
Q5D892	B6DMK2
B5YJD3	B5YJD3
B5YJD3	Q117R7
B5YJD3	P80877
B5YJD3	A8FCD2
B5YJD3	A9B0A2
B5YJD3	P93263
B5YJD3	C1KEU0
B5YJD3	O50008
B5YJD3	Q2QLY5
B5YJD3	Q42699
B5YJD3	Q0WNZ5
B5YJD3	Q4L330
B5YJD3	A7WY46
B5YJD3	Q2G122
B5YJD3	A5IPT7
B5YJD3	P65342
B5YJD3	P65343
B5YJD3	A8YZI1
B5YJD3	Q5HS05
B5YJD3	Q3JAD5
B5YJD3	B7J432
B5YJD3	B5ELU7
B5YJD3	B4SZ67
B5YJD3	B4TNX3
B5YJD3	B2TVH5
B5YJD3	Q31UF9
B5YJD3	Q0SZ21
B5YJD3	B5XYJ1
B5YJD3	A6TGK9
B5YJD3	A8ACX7
B5YJD3	A7ZU36
B5YJD3	B5YY78
B5YJD3	Q0TAP6
B5YJD3	B1IW76
B5YJD3	Q1R4A4
B5YJD3	A9MIY8
B5YJD3	Q57HP2
B5YJD3	A4WFZ2
B5YJD3	B5FNW1
B5YJD3	B5RFN3
B5YJD3	B8DMM2
B5YJD3	B1VV57
B5YJD3	A4QDA4
B5YJD3	Q3A7E2
B5YJD3	B6J6H8
B5YJD3	A1V6R3
B5YJD3	A3NY08
B5YJD3	B6J3R8
B5YJD3	A9KDA0
B5YJD3	A5FJR8
B5YJD3	Q058E7
B5YJD3	A1TYT7
B5YJD3	A4JJS1
B5YJD3	B1Z0R8
B5YJD3	A0B2Z3
B5YJD3	B4EJ37
B5YJD3	Q1BQX8
B5YJD3	B2JNZ4
B5YJD3	Q3SNK1
B5YJD3	A3N1F9
B5YJD3	A5UBH4
B5YJD3	P45331
B5YJD3	B0UU16
B5YJD3	A9M4E3
B5YJD3	B3GY43
B5YJD3	B0BQ96
B5YJD3	Q0K0V6
B5YJD3	P57843
B5YJD3	A7MQM1
B5YJD3	B5FFR4
B5YJD3	Q5E430
B5YJD3	B2TBS1
B5YJD3	Q1LU68
B5YJD3	A4XSY1
B5YJD3	B7VAU6
B5YJD3	Q1I4X3
B5YJD3	A6V1K5
B5YJD3	O67606
B5YJD3	Q02YT3
B5YJD3	A8FMQ7
B5YJD3	A7H2H6
B5YJD3	Q5HTR3
B5YJD3	A3CL11
B5YJD3	B5E298
B5YJD3	B1LC63
B5YJD3	P05694
B5YJD3	Q2JKE8
B5YJD3	B0U3F5
B5YJD3	B2I621
B5YJD3	C3LI71
B5YJD3	A0RI12
B5YJD3	B7IVP2
B5YJD3	B7H8Z2
B5YJD3	B7HMX7
B5YJD3	A7GS30
B5YJD3	Q635S6
B5YJD3	A7FDD3
B5YJD3	Q2NWV8
B5YJD3	B4EWC2
B5YJD3	A1JIE5
B5YJD3	A9IKD8
B5YJD3	A7HQP6
B5YJD3	Q0S6X7
B5YJD3	A1KHS4
B5YJD3	A5U1I0
B5YJD3	P9WK06
B5YJD3	P9WK07
B5YJD3	A4J5C3
B5YJD3	B2VI65
P31156	P31156
O60291	O60291
O60291	M0R5D6
O60291	Q3TEL6
Q57286	Q57286
Q57286	P13156
Q57286	Q03031
O02193	O02193
A1W0R9	A1W0R9
P07024	P07024
P07024	P22848
P38435	P38435
P10265	P10265
P10265	P63124
P10265	P63120
P10265	P63119
P10265	P63131
P10265	P63122
P10265	P63127
P27832	P27832
Q19546	Q19546
O29889	O29889
P46365	P46365
P84195	P84195
Q54RZ7	Q54RZ7
G3Y419	G3Y419
G3Y419	A0A075TRC0
G3Y419	B4XYB8
P55734	P55734
Q11090	Q11090
Q0WQK2	Q0WQK2
Q67BJ4	Q67BJ4
P0AE04	P0AE04
P0AE04	P0AE05
Q2FL43	Q2FL43
Q2FL43	C1CXU3
Q2FL43	P38606
Q2FL43	P48414
Q2FL43	P54647
Q2FL43	Q29048
Q2FL43	P48602
Q2FL43	O16109
Q2FL43	Q2TJ56
Q2FL43	Q5TTG1
Q2FL43	Q61VZ4
Q2FL43	A3DNQ6
Q2FL43	A6VFZ2
Q2FL43	A4FXD4
Q2FL43	A9AAQ4
Q2FL43	Q57670
Q2FL43	B8CZG8
Q2FL43	C6A5E8
Q2FL43	C5A336
Q2FL43	O32466
Q2FL43	Q2FQE9
Q2FL43	O83541
Q2FL43	A3CK48
Q2FL43	A4YI05
Q2FL43	P0DA06
Q2FL43	Q1JDX0
Q2FL43	C3NGV1
Q2FL43	Q1J8S5
Q2FL43	C3NEU3
Q2FL43	A2RC97
Q2FL43	B1ICC9
Q2FL43	Q4J8L9
Q2FL43	B8ZK31
Q2FL43	Q48VL3
Q2FL43	C1CES2
Q2FL43	Q08636
Q2FL43	O27036
Q2FL43	B1YC22
Q2FL43	A3MXY7
Q2FL43	A1RSF1
Q2FL43	A3DHP0
Q2FL43	Q0TPW7
Q2FL43	B0K8E8
Q2FL43	B0R755
Q2FL43	Q48332
Q2FL43	Q3ITC8
Q2FL43	Q5UXY8
Q2FL43	Q18FB7
Q2FL43	A7IAU8
Q2FL43	Q60186
Q2FL43	Q0W363
Q2FL43	Q46FH3
Q2FL43	Q2IQ95
Q2FL43	A7HDG9
Q2FL43	B4UH39
Q2FL43	Q26975
Q2FL43	Q38677
Q2FL43	O23654
Q2FL43	P09469
Q2FL43	Q40002
Q2FL43	P49087
Q2FL43	Q39442
Q2FL43	B5RLG8
Q2FL43	Q662R8
Q2FL43	B5RQS2
Q2FL43	A1QYP3
Q2FL43	B0B7M4
Q2FL43	Q3KM54
Q5ADN9	Q5ADN9
P9WID2	P9WID2
Q5EA80	Q5EA80
Q5EA80	Q5NVK5
Q5EA80	Q08602
A0A348HAY2	A0A348HAY2
B3QQ83	B3QQ83
B3QQ83	C3K0W5
B3QQ83	B1KMK3
B3QQ83	A5W0C1
B3QQ83	B0KRW3
B3QQ83	Q3IIZ3
B3QQ83	Q4ZQG4
B3QQ83	A7N3S9
B3QQ83	A5F0J0
B3QQ83	C1DQH9
B3QQ83	A9KVE9
B3QQ83	B0TNB2
B3QQ83	A4Y581
B3QQ83	Q48G05
B3QQ83	A0KYY8
B3QQ83	Q02I31
B3QQ83	Q0HGZ0
B3QQ83	Q4KG97
B3QQ83	Q0HT97
B3QQ83	B0JQV0
B3QQ83	Q3J910
B3QQ83	Q21MC6
B3QQ83	Q1QXY2
B3QQ83	Q5QU19
B3QQ83	A0KJG4
B3QQ83	A4SNJ1
B3QQ83	B3ECB9
B3QQ83	B4SAU0
B3QQ83	A1WWH9
B3QQ83	Q5P905
B3QQ83	A1K7V8
B3QQ83	A8EXY4
B3QQ83	Q475Y4
B3QQ83	Q1AUE0
B3QQ83	Q47IX1
B3QQ83	Q4UUW5
B3QQ83	B0RTH5
B3QQ83	B2I9W6
B3QQ83	B0U5V4
B3QQ83	Q0ADS7
B3QQ83	Q31HZ6
O00092	O00092
O00092	O00107
O00092	Q0CLV1
O00092	O00085
O00092	O00100
O00092	P34752
P9WMZ5	P9WMZ5
P9WMZ5	D7GDZ9
Q56308	Q56308
O35904	O35904
O35904	O00329
O35904	A0A0G2K344
O35904	P32871
O35904	P42337
O35904	O02697
P9WI74	P9WI74
Q06HQ7	Q06HQ7
Q06HQ7	Q3TTY0
P70498	P70498
P70498	O14939
Q11186	Q11186
P0C1C3	P0C1C3
P0C1C3	P0C1C2
P0C1C3	P04959
Q05526	Q05526
Q05526	P11278
A1KQY3	A1KQY3
A1KQY3	A7UXI1
P14532	P14532
P14532	P0DV69
P14532	A0A391NKV7
P14532	A0A391NGM7
O93803	O93803
P0DXC0	P0DXC0
P0DUW5	P0DUW5
P0DUW5	A0A0H3B1Q8
A2TJ54	A2TJ54
A2TJ54	Q1ZYR0
A2TJ54	Q3UMW8
P42379	P42379
F2RB77	F2RB77
Q54WH6	Q54WH6
P70289	P70289
O80742	O80742
O80742	Q5VRH9
B6YWD6	B6YWD6
B6YWD6	A6UT04
B6YWD6	Q59726
B6YWD6	C6A270
B6YWD6	A9A9N1
B6YWD6	A4FW92
B6YWD6	A6UQ77
P31115	P31115
Q46E79	Q46E79
A4FXV0	A4FXV0
A4FXV0	A6VFK8
A4FXV0	B6YS11
A4FXV0	B8CX90
A4FXV0	C0QZX1
A4FXV0	P74667
A4FXV0	B0TGR9
A4FXV0	A5D193
A4FXV0	B0C312
A4FXV0	A8FH15
A4FXV0	Q65FD6
A4FXV0	A7Z8D3
A4FXV0	A8GND7
A4FXV0	A8EZ08
A4FXV0	A8F1I9
A4FXV0	C4K2A3
A4FXV0	C0QAP3
A4FXV0	B1I545
A4FXV0	A5IHM9
A4FXV0	Q5X822
A4FXV0	Q3AC09
A4FXV0	Q5FQZ4
A4FXV0	D2Z026
A4FXV0	A6L8U3
A4FXV0	Q64SY7
A4FXV0	Q2RK34
A4FXV0	Q04X60
A4FXV0	Q04W97
A4FXV0	P54897
A4FXV0	A0LE31
A4FXV0	Q58519
A4FXV0	B7GY71
A4FXV0	B7I5Y5
A4FXV0	B0VDN4
A4FXV0	B1XP39
A4FXV0	B7K1E7
A4FXV0	B2J3A7
A4FXV0	B7KH06
A4FXV0	B0JJ58
A4FXV0	Q0W3B6
A4FXV0	O27389
A4FXV0	A4ISE8
A4FXV0	A9VN01
A4FXV0	C3PDH0
A4FXV0	B7HBI0
A4FXV0	B7HUS8
A4FXV0	A8MH77
A4FXV0	Q0BS04
A4FXV0	A5VAG4
A4FXV0	Q2NBR6
A4FXV0	Q1GPI7
A4FXV0	Q46185
A4FXV0	A0B6C1
A4FXV0	A9IZW1
A4FXV0	Q2J390
A4FXV0	Q13DT7
A4FXV0	B3Q862
A4FXV0	Q1QHJ3
A4FXV0	A5E915
A4FXV0	B6JAP3
A4FXV0	Q57AW6
A4FXV0	C0RFH7
A4FXV0	A5VSQ7
A4FXV0	Q11CW3
A4FXV0	Q4FP10
A4FXV0	A9W6A5
A4FXV0	B8I9H6
A4FXV0	B1ZDT1
A4FXV0	B0UCI8
A4FXV0	B8EM14
A4FXV0	B2IEM1
A4FXV0	Q3IZB6
A4FXV0	C0R4N2
A4FXV0	B8D8A8
A4FXV0	P57649
A4FXV0	A9KGY8
A4FXV0	B6J395
A4FXV0	B1Y6S6
A4FXV0	A1JI90
A4FXV0	A7FD74
A4FXV0	A9R8K5
A4FXV0	Q1CNH8
A4FXV0	A4TRA3
A4FXV0	B5EZS3
A4FXV0	B7UNC6
A4FXV0	B5FNU5
A4FXV0	B7L969
A4FXV0	Q5PKM6
A4FXV0	P0A6K2
A4FXV0	A8G852
A4FXV0	B5YY56
A4FXV0	B7NTD3
A4FXV0	C6DHB7
A4FXV0	B7MR29
A4FXV0	A8A6R7
A4FXV0	Q0TAR6
A4FXV0	B1IW95
A4FXV0	B7NFB1
A4FXV0	A4WG08
A4FXV0	B2VI49
A4FXV0	A0KFI1
A4FXV0	B2TUW5
A4FXV0	Q1QSV1
A4FXV0	Q5QUS6
A4FXV0	Q3JEA2
A4FXV0	Q21P78
A4FXV0	C1D8Q0
A4FXV0	Q12S90
A4FXV0	A9L5F5
A4FXV0	A8G0W0
A4FXV0	A3Q9P7
A4FXV0	A4YBF7
A4FXV0	Q0HN95
A4FXV0	Q0HQJ2
A4FXV0	B1KQD0
A4FXV0	Q3K4R8
A4FXV0	Q48C02
A4FXV0	Q51564
A4FXV0	O05322
A4FXV0	Q5P2V2
A4FXV0	B0KQ41
A4FXV0	Q1I303
A4FXV0	B8F878
A4FXV0	Q088K8
A4FXV0	Q65RL9
A4FXV0	A6VQR8
A4FXV0	C4LDU8
A4FXV0	Q3IEW3
A4FXV0	A1WWB3
A4FXV0	B6EP85
A4FXV0	Q5E1W7
A4FXV0	A5WCB3
A4FXV0	Q4FV85
A4FXV0	Q1QE99
A4FXV0	B2UD25
A4FXV0	Q1LS37
A4FXV0	Q0KF42
A4FXV0	A4G980
A4FXV0	Q476V3
A4FXV0	B2AGE5
A4FXV0	B2JJY4
A4FXV0	Q0BAY6
A4FXV0	A1V7L3
A4FXV0	A3NQ71
A4FXV0	A3N4H9
A4FXV0	Q2T269
A4FXV0	A4JIQ6
A4FXV0	C5CND4
A4FXV0	Q2SQ64
A4FXV0	A5F4I6
A4FXV0	Q0I572
A4FXV0	Q491Z7
A4FXV0	B0UWU6
A4FXV0	B3PEI8
A4FXV0	Q4QME8
A4FXV0	A5UDX5
A4FXV0	B7VMD4
A4FXV0	Q48AR8
A4FXV0	O69969
A4FXV0	C3PGX6
A4FXV0	A4QEV1
A4FXV0	A0QIQ8
A4FXV0	A0QVY0
A4FXV0	A3PYF9
A4FXV0	A5U678
A4FXV0	A0PT80
A4FXV0	B2HL16
A4FXV0	Q47RR3
A4FXV0	Q0S1N7
A4FXV0	C0ZYN8
A4FXV0	A0AKC4
A4FXV0	C1KWW2
A4FXV0	B8DBR3
A4FXV0	A0LUZ5
A4FXV0	B0RHB0
B9KTA6	B9KTA6
B9KTA6	A5VVL2
B9KTA6	C0RM93
B9KTA6	Q5FRJ7
A7TTT5	A7TTT5
A7TTT5	A6ZRX0
A5WG49	A5WG49
A5WG49	Q21TA1
A5WG49	Q0VP73
A5WG49	A1KAG0
A5WG49	Q2GCG8
A5WG49	C1DEF6
A5WG49	A4XS57
A5WG49	Q2Y7L1
A5WG49	Q2KYR0
A5WG49	A6Q5J3
A5WG49	B4E8D6
A5WG49	Q14HL3
A5WG49	B2JEP7
A5WG49	Q0BCT7
A5WG49	Q2A311
A5WG49	B2T181
A5WG49	A3NSM2
A5WG49	A4IXU4
A5WG49	Q143I2
A5WG49	C1A8Z5
A5WG49	B3PEB5
A5WG49	Q48LT4
A5WG49	B7UWK0
A5WG49	B4SQX4
A5WG49	Q02QW9
A5WG49	B2FP14
A5WG49	B1J1A3
A5WG49	A6Q6E1
A5WG49	B7GZ86
A5WG49	A9B2B7
A5WG49	Q3SH29
A5WG49	B7I774
A5WG49	A4G422
A5WG49	C5CV58
A5WG49	B2HUI0
A5WG49	B6J4W5
A5WG49	B0V8B3
A5WG49	C1F6A5
A5WG49	Q1LJP8
A5WG49	Q3BRJ0
A5WG49	B9MFG4
A5WG49	Q474W3
A5WG49	Q5GXN9
A5WG49	Q5WSJ3
A5WG49	B1XWK4
A5WG49	B6INF8
A5WG49	Q60CV1
A5WG49	Q4UNF3
A5WG49	Q3YRB6
A5WG49	B9KHN3
A5WG49	Q2GLJ4
A5WG49	B3CNH7
A5WG49	C0R2R5
A5WG49	A5VDM8
A5WG49	A5CFN1
A5WG49	A8GQN3
A5WG49	Q5FSM1
A5WG49	Q4FNE5
A5WG49	Q254B3
A5WG49	Q5F9H3
A5WG49	B4RKC9
A5WG49	A9M3Z7
A5WG49	P63904
A5WG49	Q0AES7
A5WG49	B0B9E6
A5WG49	Q3KMY3
A5WG49	B7J7X4
A5WG49	B9LAF7
A5WG49	A7I3J2
A5WG49	A9WHV4
A5WG49	B6JMS3
A5WG49	B5Z879
A5WG49	B2UUI8
P04193	P04193
Q4R4T6	Q4R4T6
P0CE10	P0CE10
P0CE10	F4KGU4
Q54443	Q54443
Q60HC5	Q60HC5
Q60HC5	Q15392
A5JYX5	A5JYX5
A8XWC4	A8XWC4
P49156	P49156
P49156	Q400K2
P49156	Q49KF9
P49156	A4JPX9
P49156	A7ZI97
P49156	B7L506
P49156	B5Z2Q5
P49156	B7M2Z8
P49156	B1LIN5
P49156	B2JQV8
P49156	Q13VU0
P49156	Q3Z556
P21704	P21704
P21704	P49183
P59505	P59505
P59505	P59057
O16129	O16129
O16129	P08425
A4ITQ8	A4ITQ8
A4ITQ8	B8I2Z6
A4ITQ8	A6TSJ4
A4ITQ8	A8MG73
A4ITQ8	Q632E8
A4ITQ8	Q5KUC1
A4ITQ8	A7X2W2
A4ITQ8	A6U237
A4ITQ8	Q2FY08
A4ITQ8	Q5HFJ5
A4ITQ8	P99129
A4ITQ8	A8Z4A4
A4ITQ8	P67035
A4ITQ8	B9DNL1
A4ITQ8	Q49Y08
A4ITQ8	O83678
A4ITQ8	B5ZC00
A4ITQ8	Q0SNE2
A4ITQ8	O51344
A4ITQ8	B2S075
A4ITQ8	B9DY74
A4ITQ8	A9KJ36
A4ITQ8	Q04QV5
A4ITQ8	B9E6V6
A4ITQ8	P9WFV7
A4ITQ8	C6A317
A4ITQ8	C5A1H0
A4ITQ8	A0B5U4
A4ITQ8	P56206
A4ITQ8	Q1IXM3
A4ITQ8	A4FZX1
A4ITQ8	A6VIK1
A4ITQ8	A6URK3
O43001	O43001
O43001	Q12271
O43001	P50942
P77161	P77161
P77161	P0ABQ2
P77161	P0ABQ3
P77161	P28811
P77161	Q54CX6
P77161	Q5R5E7
P77161	Q2HJD7
P77161	P31937
P77161	P9WNY5
P77161	P63936
P77161	P0A9V8
P77161	P0A9V9
Q51366	Q51366
Q51366	A8Y0L5
Q51366	Q18801
Q51366	O60547
Q51366	P0AC90
Q51366	P0AC89
Q51366	P0AC88
Q51366	P0AC91
Q51366	P55354
Q51366	Q06952
O86041	O86041
O33512	O33512
O33512	A4WW31
O33512	Q2RPW9
P86214	P86214
P46417	P46417
P46417	F4IA73
P46417	P50471
P46417	P32111
P46417	Q03664
P46417	P46421
P46417	P50472
P46417	P32110
P46417	P49332
Q08BR4	Q08BR4
Q08BR4	O88974
Q0VD22	Q0VD22
P32944	P32944
Q5BD77	Q5BD77
Q5BD77	A8DRH7
P39979	P39979
Q5NP65	Q5NP65
P17709	P17709
P17709	Q04409
P17709	Q09756
P17709	P04807
P17709	P93834
P17709	Q1WM16
P17709	P50521
P17709	P35557
P17709	Q02155
P53627	P53627
Q550L8	Q550L8
P0AEW6	P0AEW6
Q05918	Q05918
Q54IE8	Q54IE8
Q5GSM7	Q5GSM7
P50189	P50189
Q07605	Q07605
Q2YPC4	Q2YPC4
Q2YPC4	C0RGW8
Q2YPC4	A0A009IHW8
Q1XG89	Q1XG89
Q63HR2	Q63HR2
A0A2U9GGW3	A0A2U9GGW3
Q5FR18	Q5FR18
Q5FR18	Q5PBM3
Q5FR18	Q5HAK2
O08629	O08629
O08629	Q62318
Q08CW1	Q08CW1
A5DCB6	A5DCB6
O27661	O27661
P47721	P47721
A0A0B4G504	A0A0B4G504
O14045	O14045
Q2NYS3	Q2NYS3
Q2NYS3	B0RNH1
Q2NYS3	C4ZW66
Q2NYS3	B1X7X4
Q2NYS3	A8A5X9
Q2NYS3	A1AH61
Q2NYS3	Q0TBT4
Q2NYS3	P62601
Q2NYS3	B1LJ63
Q2NYS3	B5F9H0
Q2NYS3	A9MLK7
Q2NYS3	B5RGS3
Q2NYS3	B4TZ02
Q2NYS3	Q0SZB4
Q2NYS3	B7L603
Q2NYS3	B7NNF3
Q2NYS3	A8AFT6
Q2NYS3	A7ZKW9
Q2NYS3	B7MK99
Q2NYS3	C4ZTN8
Q2NYS3	A7ZZD1
Q2NYS3	Q0TIH3
Q2NYS3	B7N408
Q2NYS3	B6I9Q8
Q2NYS3	B1LHA4
Q2NYS3	Q1RCP3
Q2NYS3	Q57NL6
Q2NYS3	A9MVX4
Q2NYS3	B5BI56
Q2NYS3	B4TXW7
Q2NYS3	Q0T5J8
Q2NYS3	P32359
D5SL78	D5SL78
D5SL78	B5H7H3
D5SL78	K0K750
A2R5N0	A2R5N0
A2R5N0	A0A5N6V703
A2R5N0	A1DBS6
P44567	P44567
P44567	P24205
O77206	O77206
P41929	P41929
P40976	P40976
P40976	O74298
P40976	P07702
P59205	P59205
P59205	P59206
O43462	O43462
O43462	Q5RAC8
O86028	O86028
O86028	Q5RFN2
P27353	P27353
P15807	P15807
Q12667	Q12667
Q57606	Q57606
Q57606	Q58021
O31452	O31452
O31452	P96688
O34680	O34680
P0C2J7	P0C2J7
P0C2J7	P47024
Q46856	Q46856
Q46856	A4ISB9
A5DLW3	A5DLW3
A5DLW3	A5E0Z9
A5DLW3	A4REV8
A5DLW3	Q2P320
A5DLW3	Q4P2Q7
A5DLW3	Q4WZC3
A5DLW3	A1C874
A5DLW3	B0XVP0
A5DLW3	A2R8S7
A5DLW3	Q4WCF1
A5DLW3	Q0D1U6
A5DLW3	Q2HD63
A5DLW3	Q1E5I0
A5DLW3	A0RD64
A5DLW3	B1KJM7
A5DLW3	Q28SE8
A5DLW3	B2T2S5
A5DLW3	A6X798
A5DLW3	P47096
A3KFX0	A3KFX0
P86830	P86830
B1VKF0	B1VKF0
O54967	O54967
Q54MB5	Q54MB5
Q54MB5	O49923
Q54MB5	P78825
Q54MB5	P47143
Q54MB5	Q64640
Q54MB5	P55262
Q54MB5	P55263
Q54MB5	P55264
Q556I2	Q556I2
Q12006	Q12006
Q12006	Q5AGV7
Q49156	Q49156
Q49156	Q58877
Q49156	A6VH17
Q49156	A6UQ76
B8MW78	B8MW78
B8MW78	A2QTU0
P53610	P53610
P53610	Q5EAD5
O05527	O05527
P59115	P59115
Q52987	Q52987
Q5CZZ9	Q5CZZ9
Q5CZZ9	P70181
Q5CZZ9	P70182
P54739	P54739
Q61469	Q61469
Q61469	P60588
P63128	P63128
O14156	O14156
B1YX25	B1YX25
B1YX25	Q1H0L2
B1YX25	B4ELA5
B1YX25	Q1BNU0
B1YX25	B2T9B1
B1YX25	Q13FB9
B1YX25	B2UBA2
B1YX25	A9BM59
B1YX25	A3M1J3
B1YX25	B0VLV6
B1YX25	Q5P0Z5
B1YX25	Q0K784
B1YX25	B3R6D5
B1YX25	Q47BM2
B1YX25	Q3SHT2
B1YX25	A1TNA3
B1YX25	Q5YZH4
B1YX25	Q609M6
B1YX25	A1SB70
B1YX25	A4Y2C8
B1YX25	A0KRT7
B1YX25	Q0HQ66
B1YX25	Q1QCI5
B1YX25	Q21KC3
B1YX25	Q4FTI5
B1YX25	A1U4L8
B1YX25	Q1ICG2
B1YX25	Q02K58
B1YX25	Q4K8Z0
B1YX25	A5W0W6
B1YX25	Q3K965
B1YX25	B1JBX3
B1YX25	A0LAN9
B1YX25	C5BHX0
B1YX25	A0KK62
B1YX25	Q5E022
B1YX25	B5ETU8
B1YX25	A1SZG8
B1YX25	A8GAJ0
B1YX25	A7FLH4
B1YX25	Q1CLB9
B1YX25	C6DB05
B1YX25	B2VIS3
B1YX25	A8AK73
B1YX25	B7MD50
B1YX25	B5Z2U3
B1YX25	B7MPF2
B1YX25	C4ZTF0
B1YX25	B5EWS3
B1YX25	B1XEY0
B1YX25	A9MMR9
B1YX25	A1A863
B1YX25	Q57SH3
B1YX25	P0C038
B1YX25	B5R5Y2
B1YX25	B7N8U3
B1YX25	Q5PFU0
B1YX25	B6HZJ1
B1YX25	C0Q7R4
B1YX25	B1LIS5
B1YX25	B2U3Z3
B1YX25	A6T5B6
B1YX25	Q0T7J7
B1YX25	P0C040
B1YX25	Q3ATW8
B1YX25	Q31FE7
B1YX25	A6LUD4
B1YX25	Q055P9
B1YX25	Q3A4X0
B1YX25	C6E375
B1YX25	Q39UR5
B1YX25	A5G3P2
B1YX25	B5E8R2
P05445	P05445
Q50362	Q50362
Q5SJP7	Q5SJP7
Q5SJP7	B6CDL6
Q5SJP7	O68503
Q5SJP7	P0DW80
Q5SJP7	A1IIX5
Q5SJP7	M4YFG7
Q5SJP7	P9WND9
O52866	O52866
P41734	P41734
Q59947	Q59947
Q59947	Q54875
P42829	P42829
P42829	P0A5Y7
P42829	P73016
P42829	Q05069
P42829	Q4ULZ7
P42829	P58381
P42829	P54616
P42829	P0AEK4
P42829	P57353
P42829	P44432
P42829	P0AEK6
A0A0H2V871	A0A0H2V871
O42912	O42912
M1W426	M1W426
Q29RA5	Q29RA5
Q29RA5	Q1JQA7
Q29RA5	Q4V7R0
A9AUT1	A9AUT1
Q4FM95	Q4FM95
A0A0H3PEK7	A0A0H3PEK7
Q03796	Q03796
Q5TM55	Q5TM55
O29507	O29507
